Guess,Probability
018+9=27,0.06026067821474758
4+3-01=6,0.06026067821474744
536/8=67,0.060260678214747364
2+4-01=5,0.06026067821474735
7+35=042,0.060260678214747336
194/97=2,0.060260678214747294
7+1-2=06,0.060260678214747294
6*6-34=2,0.06026067821474714
6*7-5=37,0.06026067821474713
6+07-5=8,0.06026067821474709
3+07-4=6,0.0602606782147469
5*5-9=16,0.06026067821474685
5*5-6=19,0.06026067821474681
5*8+1=41,0.060260678214746795
052/4=13,0.06026067821474673
259/37=7,0.06026067821474644
04+69=73,0.06026067821474641
2/6*24=8,0.06026067821474568
27/3-4=5,0.060204254358744234
2+3/1=05,0.060204254358744144
3+5-7=01,0.06020425435874396
7/21*9=3,0.06020425435874381
1+036=37,0.06020425435874363
36-02=34,0.06020425435874361
7*3-3=18,0.06020425435874316
51-46=05,0.06020425435874281
1*6+7=13,0.06020425435874257
2+4-5=01,0.060204254358742465
576/9=64,0.060204254358742416
3+5*4=23,0.06020425435874236
8*1+6=14,0.06020425435874235
79-69=10,0.06020425435874227
34-13=21,0.06020425435874225
71-27=44,0.06020425435874221
-26+34=8,0.060204254358742104
4+5*2=14,0.060204254358742104
10+57=67,0.0602042543587421
402/6=67,0.06020425435874207
59-51=08,0.06020425435874199
86-10=76,0.06020425435874199
071-62=9,0.06020425435874195
58-57=01,0.06020425435874192
7+6-2=11,0.06020425435874189
16+64=80,0.06020425435874186
4+7*4=32,0.06020425435874185
7+5*3=22,0.06020425435874181
69-10=59,0.06020425435874171
067-8=59,0.060204254358741674
4+048=52,0.06020425435874166
70+15=85,0.06020425435874153
4*2-01=7,0.060204254358741494
53+17=70,0.06020425435874144
2+036=38,0.060204254358741424
4+7*8=60,0.060204254358741424
7+05-8=4,0.06020425435874131
7+041=48,0.06020425435874126
82-28=54,0.060204254358741244
44-+8=36,0.06020425435874124
82-48=34,0.06020425435874122
85*2=170,0.06020425435874122
4+08-5=7,0.06020425435874121
6*9-9=45,0.06020425435874108
72/18=+4,0.06020425435874104
1*40/8=5,0.06020425435874103
3+06-5=4,0.06020425435874103
3+2-1=04,0.060204254358740904
415/5=83,0.06020425435874082
6+9-07=8,0.06020425435874082
4*69=276,0.06020425435874076
4*2/8=01,0.060204254358740515
5*9-1=44,0.0602042543587405
42-+38=4,0.06020425435874039
6*3+1=19,0.060204254358740314
8+013=21,0.06020425435873991
47*6=282,0.060204254358739384
33-24=09,0.060204254358738926
4+6-07=3,0.060204254358738836
2*08-7=9,0.0601478305027375
5*4+6=26,0.060147830502737365
1*13-5=8,0.060147830502737074
44-17=27,0.06014783050273703
2*19=038,0.06014783050273689
62-39=23,0.06014783050273666
38*5=190,0.06014783050273658
66-43=23,0.06014783050273649
38+7=045,0.0601478305027364
639/71=9,0.06014783050273616
8+2-03=7,0.06014783050273589
9+6-4=11,0.06014783050273588
6-02+4=8,0.060147830502735825
69-61=08,0.060147830502735776
72-8=064,0.060147830502735714
18/9+2=4,0.0601478305027357
64-17=47,0.06014783050273566
36-35=01,0.06014783050273563
6+04-7=3,0.06014783050273562
39-10=29,0.060147830502735596
6+9-10=5,0.060147830502735596
85-75=10,0.06014783050273558
86-50=36,0.06014783050273558
63-26=37,0.060147830502735505
9+05-8=6,0.060147830502735505
5+4-06=3,0.06014783050273535
8*7-1=55,0.06014783050273534
72*3=216,0.060147830502735325
25+35=60,0.06014783050273531
8-12/4=5,0.0601478305027353
5+06-8=3,0.06014783050273511
30/5*1=6,0.060147830502735034
7*14=098,0.060147830502735034
84-48=36,0.06014783050273499
47-33=14,0.06014783050273495
10+4-5=9,0.06014783050273494
8+02-7=3,0.06014783050273493
7*4+4=32,0.060147830502734916
85+14=99,0.0601478305027349
1*14/7=2,0.06014783050273489
3*9-23=4,0.06014783050273489
019+4=23,0.06014783050273487
53-01=52,0.06014783050273484
5+3-01=7,0.06014783050273466
5*3-06=9,0.060147830502734645
8*23=184,0.06014783050273461
7+2-01=8,0.060147830502734596
33-16=17,0.06014783050273458
639/9=71,0.060147830502734555
7+03-8=2,0.060147830502734374
72/8-4=5,0.060147830502734374
7*35=245,0.06014783050273431
58*4=232,0.0601478305027343
11+69=80,0.06014783050273421
5*6-28=2,0.060147830502734104
02*34=68,0.060147830502734055
027+4=31,0.06014783050273398
456/8=57,0.06014783050273386
26-18=08,0.06014783050273384
10/5*4=8,0.06014783050273363
41+21=62,0.060147830502733424
2*01+6=8,0.060147830502732744
42/7-5=1,0.06009140664673189
16-2*8=0,0.060091406646731196
4+7-05=6,0.060091406646731196
5+6*3=23,0.060091406646730905
6-01*4=2,0.06009140664673089
4+5*1=09,0.06009140664673074
17+72=89,0.0600914066467307
3*8/12=2,0.06009140664673069
1/7*56=8,0.060091406646730544
43-37=06,0.0600914066467303
5*3+7=22,0.06009140664673027
057-9=48,0.0600914066467302
7-18/6=4,0.06009140664673016
5+032=37,0.06009140664673007
5*9-36=9,0.06009140664673006
7+8-6=09,0.06009140664673001
8+6-2=12,0.06009140664672992
9+25=034,0.06009140664672989
39-34=05,0.060091406646729816
9*4-32=4,0.06009140664672975
21-16=05,0.06009140664672971
294/98=3,0.06009140664672971
75-17=58,0.06009140664672967
22-3*6=4,0.06009140664672959
45/9+2=7,0.06009140664672953
6+046=52,0.060091406646729496
70+28=98,0.06009140664672944
6*1/03=2,0.060091406646729364
10+3-9=4,0.06009140664672935
2+041=43,0.060091406646729226
6+05-8=3,0.06009140664672898
7*8+2=58,0.060091406646728955
42+-4=38,0.06009140664672893
083-4=79,0.06009140664672889
9-14+8=3,0.060091406646728775
97-47=50,0.06009140664672871
5*03-7=8,0.060091406646728684
7+6/2=10,0.06009140664672867
8*+04=32,0.06009140664672862
82-74=08,0.06009140664672858
072/18=4,0.06009140664672856
3*15/5=9,0.060091406646728546
28/+04=7,0.06009140664672817
87/+29=3,0.06009140664672811
57-32=25,0.06009140664672803
4+7-06=5,0.06009140664672798
048+3=51,0.060091406646727956
3*15/9=5,0.060091406646727956
3+5-01=7,0.06009140664672794
2*5-06=4,0.06009140664672784
2*6+4=16,0.0600914066467278
33-25=08,0.060091406646727644
4+06-3=7,0.060091406646727644
3+019=22,0.06009140664672761
17+78=95,0.06009140664672755
75-10=65,0.06009140664672755
042+9=51,0.060091406646727234
5+07-8=4,0.060091406646726006
48-046=2,0.06009140664672594
546/7=78,0.06009140664672594
9+4-12=1,0.06003498279072497
2*03/6=1,0.06003498279072461
2+04/1=6,0.0600349827907242
7*76=532,0.06003498279072401
3*9-22=5,0.060034982790723904
9*6-7=47,0.060034982790723904
3*02/6=1,0.060034982790723855
4*9-9=27,0.06003498279072379
5*6-24=6,0.06003498279072363
049+8=57,0.0600349827907236
8+4-03=9,0.06003498279072356
2+043=45,0.060034982790723536
2+6*2=14,0.06003498279072352
81/027=3,0.06003498279072348
4*2+1=09,0.06003498279072339
32/+4=08,0.06003498279072325
16*4/8=8,0.0600349827907232
63-01=62,0.06003498279072316
9/54*6=1,0.06003498279072307
61-15=46,0.06003498279072306
67-10=57,0.06003498279072302
1+8/2=05,0.06003498279072301
059+2=61,0.060034982790722995
5+04-1=8,0.060034982790722904
52-044=8,0.06003498279072289
549/9=61,0.060034982790722856
83-73=10,0.0600349827907228
4+1-3=02,0.060034982790722696
65-11=54,0.06003498279072262
61-59=+2,0.06003498279072256
062-58=4,0.06003498279072252
6+027=33,0.06003498279072247
84-38=46,0.06003498279072245
7+4-06=5,0.06003498279072238
66-31=35,0.06003498279072221
+34-8=26,0.06003498279072218
8*24=192,0.060034982790722044
48+32=80,0.060034982790721995
10-8+3=5,0.060034982790721905
5+043=48,0.06003498279072185
46-01=45,0.0600349827907218
054+8=62,0.06003498279072177
1*5-2=03,0.06003498279072162
9+6-10=5,0.06003498279072159
7+1-03=5,0.06003498279072153
5+7-10=2,0.060034982790721454
75-18=57,0.060034982790721454
25-01=24,0.06003498279072106
9*2/06=3,0.060034982790721045
24-19=+5,0.06003498279072098
9+63=072,0.060034982790720955
5+04-6=3,0.06003498279072084
81-18=63,0.06003498279072074
015+8=23,0.0600349827907207
6*012=72,0.06003498279072058
3*27=081,0.06003498279072011
12+68=80,0.059978558934720046
4*024=96,0.059978558934718776
8+06-5=9,0.059978558934717666
5+8-2=11,0.059978558934717506
29+7=036,0.059978558934717416
74-66=08,0.05997855893471737
63*4=252,0.05997855893471732
85-32=53,0.05997855893471729
2+09-6=5,0.05997855893471726
21-015=6,0.05997855893471724
2*9-4=14,0.05997855893471714
8+7-11=4,0.05997855893471705
3*4+4=16,0.059978558934717034
1*30/6=5,0.059978558934717006
02*43=86,0.05997855893471696
66-23=43,0.05997855893471696
60-57=+3,0.059978558934716944
12-3*4=0,0.05997855893471693
21-016=5,0.059978558934716916
203/7=29,0.059978558934716764
5*02-7=3,0.05997855893471675
37-20=17,0.05997855893471667
3+9/1=12,0.05997855893471665
1+40/8=6,0.0599785589347166
78-61=17,0.05997855893471648
6+8-09=5,0.05997855893471646
96/48=+2,0.059978558934716444
9*6-9=45,0.05997855893471643
052-43=9,0.059978558934716396
7*3+6=27,0.05997855893471637
3+4*3=15,0.059978558934716306
2+3-1=04,0.05997855893471623
7*4-9=19,0.059978558934716215
86-76=10,0.059978558934716215
1*12/3=4,0.0599785589347162
66+24=90,0.059978558934716146
2*9/06=3,0.059978558934716084
291/3=97,0.05997855893471607
8*89=712,0.059978558934716035
46-08=38,0.05997855893471597
82-54=28,0.05997855893471589
084-5=79,0.05997855893471588
38-37=01,0.05997855893471581
20-14=+6,0.05997855893471578
2*4-05=3,0.059978558934715764
9*2-18=0,0.059978558934715764
7*4+6=34,0.05997855893471569
1+7-3=05,0.0599785589347156
54/3=018,0.0599785589347156
6*6/18=2,0.059978558934715445
22-6*3=4,0.05997855893471537
3+2-4=01,0.05997855893471531
039+6=45,0.05997855893471521
97-67=30,0.05997855893471516
3*1+05=8,0.05997855893471504
034-25=9,0.05997855893471495
78-50=28,0.059978558934714946
33-14=19,0.05997855893471484
035+7=42,0.05997855893471471
1*8-06=2,0.0599785589347146
1+08-3=6,0.05997855893471457
27-3*9=0,0.05997855893471448
10-6/2=7,0.05997855893471438
7*01-4=3,0.05997855893471419
14-1*6=8,0.05997855893471416
5*9/3=15,0.05992213507871239
52-048=4,0.05992213507871178
7*7-3=46,0.05992213507871145
55-46=09,0.05992213507871142
7+03-6=4,0.0599221350787113
48-043=5,0.05992213507871115
6+2-7=01,0.059922135078711025
061-4=57,0.059922135078710984
59-40=19,0.059922135078710984
4+9-05=8,0.05992213507871088
44+-6=38,0.05992213507871082
54/6-7=2,0.0599221350787108
36-032=4,0.059922135078710775
6*2+-4=8,0.05992213507871068
4+9/1=13,0.05992213507871064
56/8-4=3,0.05992213507871064
5+038=43,0.059922135078710574
45-24=21,0.05992213507871056
82-27=55,0.05992213507871051
5*1+3=08,0.059922135078710456
80-76=+4,0.059922135078710456
40/5*1=8,0.05992213507871044
53-48=05,0.059922135078710435
7-14+9=2,0.059922135078710435
78/6-4=9,0.059922135078710394
8+1*6=14,0.059922135078710366
8*3-8=16,0.059922135078710304
071-8=63,0.059922135078710276
2+09-7=4,0.05992213507871027
9*5-9=36,0.05992213507871023
26-2*9=8,0.059922135078710075
2+08-7=3,0.05992213507871
8+6/2=11,0.05992213507870994
74-41=33,0.05992213507870991
70+23=93,0.05992213507870979
6+4*7=34,0.05992213507870976
057-8=49,0.05992213507870973
3*8/2=12,0.059922135078709686
25-24=01,0.059922135078709506
28-6*4=4,0.05992213507870925
59-56=03,0.05992213507870908
6+35=041,0.05992213507870896
75-58=17,0.059922135078708944
064+8=72,0.05992213507870891
6+5-04=7,0.05992213507870891
10+74=84,0.05992213507870884
3*2+1=07,0.059922135078708826
6*3/02=9,0.05992213507870875
4*7+6=34,0.05992213507870873
19+5=024,0.059922135078707174
16-12=04,0.059922135078706674
3+8/04=5,0.0598657112227061
9+4-11=2,0.05986571122270608
54/18=+3,0.059865711222705384
21-15=06,0.05986571122270534
9+7-16=0,0.05986571122270531
4+9-12=1,0.05986571122270525
345/5=69,0.05986571122270502
36+20=56,0.05986571122270502
435/5=87,0.05986571122270501
039+2=41,0.05986571122270499
49/7+1=8,0.0598657112227049
25-18=+7,0.059865711222704766
79-22=57,0.05986571122270472
4*5+3=23,0.05986571122270457
96-20=76,0.059865711222704523
5*1+03=8,0.05986571122270451
5+4*1=09,0.059865711222704496
18+78=96,0.059865711222704406
6+1-4=03,0.05986571122270436
5*01-2=3,0.05986571122270431
9*2-2=16,0.05986571122270431
8*02-7=9,0.059865711222704295
6+05-9=2,0.05986571122270425
7*8-7=49,0.059865711222704225
09+54=63,0.05986571122270419
3*2/6=01,0.05986571122270418
304/76=4,0.05986571122270413
2+10-8=4,0.05986571122270404
12*2/6=4,0.059865711222704024
36/9+1=5,0.059865711222704024
027-19=8,0.05986571122270397
2*07-9=5,0.05986571122270396
4+6-9=01,0.05986571122270396
4+4*7=32,0.05986571122270387
5+8-09=4,0.059865711222703816
3+6-05=4,0.0598657112227038
058+9=67,0.059865711222703795
9*4-9=27,0.059865711222703795
9+029=38,0.059865711222703705
7+4-05=6,0.05986571122270369
+24-16=8,0.05986571122270363
7+16=023,0.059865711222703615
30/5+1=7,0.05986571122270357
8+1-6=03,0.05986571122270357
4+03-1=6,0.05986571122270354
1+4-3=02,0.0598657112227035
9+3*1=12,0.05986571122270348
47-34=13,0.05986571122270339
90/+2=45,0.05986571122270328
4*+12=48,0.05986571122270324
54-08=46,0.059865711222703226
2*9/1=18,0.059865711222703205
23+37=60,0.059865711222703205
6+03-5=4,0.059865711222703163
4+9-11=2,0.05986571122270306
51-45=06,0.059865711222702934
73-5=068,0.05986571122270292
5+9-11=3,0.05986571122270291
85+06=91,0.05986571122270274
84-18=66,0.059865711222702726
1*4+8=12,0.05986571122270265
1+6-3=04,0.059865711222702636
047+6=53,0.05986571122270262
6+9-11=4,0.05986571122270259
82*6=492,0.059865711222702435
16/8+7=9,0.05986571122270232
2+7-01=8,0.059865711222701866
83-74=+9,0.05986571122270182
15+25=40,0.05986571122270135
2*9+7=25,0.05986571122270007
25-021=4,0.05986571122269976
10-6+5=9,0.05980928736670086
390/78=5,0.05980928736670048
10-5+2=7,0.05980928736670005
7*2+9=23,0.05980928736669992
9*8-8=64,0.05980928736669915
92-23=69,0.059809287366698924
518/74=7,0.05980928736669877
8*9-8=64,0.05980928736669876
036/18=2,0.05980928736669867
5*27=135,0.05980928736669864
6+4*5=26,0.059809287366698514
60+32=92,0.05980928736669846
79-19=60,0.05980928736669837
8+2-07=3,0.05980928736669837
86-62=24,0.059809287366698265
2+6-1=07,0.059809287366698126
98-28=70,0.05980928736669805
1*8+5=13,0.05980928736669796
7+1-5=03,0.059809287366697945
35+6=041,0.059809287366697925
35-23=12,0.05980928736669782
85-33=52,0.05980928736669782
14-6+0=8,0.05980928736669778
6*91=546,0.05980928736669776
5*4+3=23,0.05980928736669773
7*23=161,0.05980928736669767
7+04-6=5,0.059809287366697564
069+4=73,0.05980928736669751
+34-6=28,0.05980928736669742
3+9-08=4,0.05980928736669742
8*1+4=12,0.05980928736669737
55-47=08,0.059809287366697356
2*9-8=10,0.05980928736669734
64-32=32,0.059809287366697245
09+58=67,0.0598092873666972
48/6-5=3,0.0598092873666972
32+38=70,0.05980928736669719
6*01+2=8,0.05980928736669719
09+16=25,0.05980928736669713
415/83=5,0.059809287366697064
48-01=47,0.05980928736669699
78-40=38,0.05980928736669682
4+2*01=6,0.059809287366696794
42+48=90,0.05980928736669678
7+8-1=14,0.059809287366696676
25-16=+9,0.05980928736669663
2*4/08=1,0.05980928736669661
84-68=16,0.05980928736669654
7+5-10=2,0.05980928736669652
4*37=148,0.0598092873666964
3*6/09=2,0.05980928736669634
4/2+6=08,0.05980928736669598
1+038=39,0.05980928736669566
1+5-2=04,0.05980928736669551
12-4*1=8,0.059809287366695205
4*9+0=36,0.059809287366695135
2*05-1=9,0.05980928736669398
3+042=45,0.059752863510693074
24-17=07,0.05975286351069301
6+4-9=01,0.059752863510692845
60-+59=1,0.05975286351069278
40/5-2=6,0.05975286351069257
1*30/5=6,0.05975286351069248
22+68=90,0.05975286351069248
62+18=80,0.05975286351069239
9*8-3=69,0.05975286351069204
6*1/2=03,0.059752863510691895
1+8-03=6,0.05975286351069189
1+6*5=31,0.05975286351069183
32-07=25,0.0597528635106918
9+7*2=23,0.05975286351069177
6*6-5=31,0.05975286351069168
039+8=47,0.05975286351069154
10/8*4=5,0.05975286351069146
71-16=55,0.059752863510691395
7*3+3=24,0.05975286351069136
18-3*6=0,0.05975286351069133
1*9+7=16,0.05975286351069129
36-4*8=4,0.05975286351069123
02+69=71,0.05975286351069118
9+06-7=8,0.059752863510691166
6+9-08=7,0.05975286351069114
52-07=45,0.059752863510691104
84-75=+9,0.05975286351069103
6+05-4=7,0.059752863510691
39+2=041,0.05975286351069094
6+8-13=1,0.05975286351069086
1*13-8=5,0.05975286351069082
2+5-1=06,0.05975286351069073
43-01=42,0.05975286351069068
5+2-6=01,0.05975286351069064
55-27=28,0.059752863510690625
64-58=06,0.05975286351069061
025+6=31,0.05975286351069056
3*1+02=5,0.05975286351069055
9+3-0=12,0.059752863510690445
29-26=03,0.05975286351069038
5+042=47,0.05975286351069038
27/3-1=8,0.05975286351069029
2*94=188,0.05975286351069027
24/+3=08,0.05975286351069027
64+8=072,0.05975286351069023
79-27=52,0.05975286351069023
7-5*1=02,0.05975286351069019
68-36=32,0.05975286351069017
64-47=17,0.05975286351069006
32-13=19,0.05975286351069005
7*7-1=48,0.059752863510690035
88-46=42,0.059752863510689924
57-51=06,0.05975286351068991
69-40=29,0.05975286351068991
4+10-8=6,0.059752863510689896
6+9/1=15,0.059752863510689626
28-27=01,0.05975286351068951
93-73=20,0.05975286351068938
2+037=39,0.059752863510689154
3+07-6=4,0.05975286351068914
54-27=27,0.05969643965468685
2+30/5=8,0.059696439654686836
315/45=7,0.05969643965468676
2*9-2=16,0.059696439654686594
6*+07=42,0.059696439654686594
2*6+2=14,0.05969643965468631
10+4-9=5,0.059696439654686205
59-52=07,0.059696439654686184
8*5+1=41,0.059696439654686094
20+65=85,0.05969643965468608
9+7-1=15,0.05969643965468601
48/3-9=7,0.05969643965468599
72*6=432,0.05969643965468578
03*16=48,0.05969643965468567
56-08=48,0.05969643965468566
036+9=45,0.05969643965468533
3+07-8=2,0.05969643965468513
20+67=87,0.0596964396546851
068+3=71,0.059696439654685
15+36=51,0.05969643965468496
6*93=558,0.05969643965468495
1*21/7=3,0.05969643965468492
12+40=52,0.05969643965468483
98-30=68,0.05969643965468483
045-36=9,0.059696439654684824
6*5+2=32,0.059696439654684796
6+5-09=2,0.05969643965468477
2*8+0=16,0.059696439654684706
8+033=41,0.05969643965468469
9+6-11=4,0.05969643965468468
061-52=9,0.059696439654684665
65-61=04,0.059696439654684644
30+59=89,0.059696439654684574
83-60=23,0.059696439654684574
096/8=12,0.05969643965468457
2*+23=46,0.059696439654684554
063-54=9,0.059696439654684526
58-25=33,0.05969643965468446
54-06=48,0.05969643965468439
7*2+2=16,0.05969643965468439
2+7*6=44,0.0596964396546843
8+6-05=9,0.05969643965468424
6+7/1=13,0.05969643965468418
8+06-9=5,0.059696439654684144
5+1-04=2,0.0596964396546841
7*54=378,0.059696439654684054
86*3=258,0.059696439654684026
053+9=62,0.059696439654683985
44+-8=36,0.059696439654683985
1+06-3=4,0.059696439654683804
92-12=80,0.059696439654683804
3*4+3=15,0.05969643965468374
6*7/21=2,0.05969643965468369
9*1-6=03,0.0596964396546836
23-14=+9,0.05969643965468355
96*4=384,0.05969643965468351
1+05-2=4,0.05969643965468345
2*01+4=6,0.05969643965468333
60+34=94,0.059696439654683284
9*54=486,0.05969643965468321
24-15=+9,0.059696439654683
6*2+2=14,0.059696439654682895
1*13-4=9,0.05969643965468264
17+75=92,0.059696439654682444
21-18=03,0.05969643965468232
12-+04=8,0.05969643965468197
21+41=62,0.059696439654681764
4*5-19=1,0.05964001579868141
2*3/01=6,0.05964001579868031
50-+49=1,0.059640015798680154
8+5-04=9,0.0596400157986799
178/89=2,0.05964001579867986
58-52=06,0.05964001579867976
70+13=83,0.059640015798679745
1+057=58,0.05964001579867962
8*9-3=69,0.059640015798679606
38/19=+2,0.05964001579867955
50+-49=1,0.05964001579867953
7+4*4=23,0.05964001579867953
4*9-34=2,0.059640015798679454
71-44=27,0.059640015798679426
2+5*6=32,0.0596400157986794
7*+06=42,0.05964001579867931
35/7-1=4,0.05964001579867929
81-15=66,0.05964001579867903
13+57=70,0.05964001579867899
40+35=75,0.05964001579867891
2*047=94,0.059640015798678864
4*3/12=1,0.059640015798678864
2*21/7=6,0.05964001579867881
8+5*3=23,0.059640015798678704
3*4+2=14,0.0596400157986787
51/3-8=9,0.05964001579867868
4*2-07=1,0.05964001579867867
7-3*1=04,0.059640015798678656
54-29=25,0.05964001579867849
4+6*5=34,0.05964001579867844
4+06/2=7,0.059640015798678385
5+9/3=08,0.05964001579867836
8*2-15=1,0.05964001579867836
5-2*1=03,0.05964001579867835
8*2+1=17,0.05964001579867832
8+4*5=28,0.05964001579867819
051-42=9,0.059640015798678184
53-28=25,0.059640015798677976
046+7=53,0.05964001579867778
7+3-1=09,0.05964001579867772
44-6*7=2,0.05964001579867767
20-16=+4,0.059640015798677594
5+1*3=08,0.05964001579867758
4+9-0=13,0.0596400157986774
4-02+6=8,0.05964001579867722
8*5/10=4,0.059640015798677205
4+2*6=16,0.05964001579867714
04+57=61,0.05964001579867709
50+46=96,0.05964001579867709
3*7+6=27,0.05964001579867701
72/8-6=3,0.059640015798676976
18+7=025,0.059640015798676886
18-013=5,0.05964001579867687
41-03=38,0.05964001579867631
3*5-06=9,0.0596400157986761
4+9/03=7,0.05964001579867607
28/7-1=3,0.05958359194267528
18-6*3=0,0.059583591942674964
205/5=41,0.059583591942674555
4*5-14=6,0.05958359194267363
28-023=5,0.05958359194267353
059+4=63,0.059583591942673375
6+7-0=13,0.059583591942673333
5*42=210,0.05958359194267331
9*7-4=59,0.05958359194267316
54+8=062,0.05958359194267312
8+1-03=6,0.05958359194267304
6-01*2=4,0.05958359194267295
72/6-9=3,0.05958359194267295
5-18/6=2,0.05958359194267294
8+7-1=14,0.05958359194267285
98-48=50,0.05958359194267283
4*04/2=8,0.05958359194267274
6+3/1=09,0.05958359194267268
91-22=69,0.05958359194267263
8*91=728,0.05958359194267258
81-65=16,0.05958359194267257
42-036=6,0.05958359194267245
60+19=79,0.059583591942672424
7*1+6=13,0.0595835919426724
10/5*3=6,0.059583591942672376
8+04-3=9,0.05958359194267235
94-70=24,0.05958359194267227
7+06-8=5,0.05958359194267226
4*5+7=27,0.059583591942672244
504/84=6,0.05958359194267218
8*5/4=10,0.05958359194267218
46*3=138,0.05958359194267213
52-06=46,0.05958359194267213
4+3*4=16,0.059583591942672105
5+06-4=7,0.059583591942672105
8*01-5=3,0.059583591942672105
9*2-10=8,0.05958359194267208
8/2*6=24,0.05958359194267204
69-50=19,0.059583591942672
3*1+5=08,0.05958359194267199
30+62=92,0.05958359194267197
82-38=44,0.05958359194267197
1*08-5=3,0.059583591942671967
26-6*3=8,0.05958359194267189
306/6=51,0.05958359194267189
60/+4=15,0.05958359194267189
8-4+6=10,0.05958359194267185
81-16=65,0.059583591942671835
4*8+3=35,0.05958359194267181
1+8-2=07,0.05958359194267173
30+68=98,0.05958359194267162
1+20/4=6,0.05958359194267159
6+1*7=13,0.05958359194267154
019+6=25,0.05958359194267145
071-2=69,0.0595835919426714
47+23=70,0.05958359194267112
1*8+7=15,0.059583591942671044
4*4+9=25,0.05958359194267103
4*3+2=14,0.059583591942671016
25+6=031,0.059583591942670884
4*+21=84,0.059583591942670835
4*023=92,0.059583591942670835
1*16-9=7,0.059583591942670794
4+02/1=6,0.05958359194267068
6*+4/3=8,0.05958359194267068
09+52=61,0.059583591942670655
9*2+7=25,0.05958359194267063
1+04-2=3,0.059583591942670114
14-1*8=6,0.05958359194266945
3*9-25=2,0.05952716808666956
6*9-46=8,0.05952716808666839
2+06/3=4,0.05952716808666799
1*5+3=08,0.059527168086667914
53-32=21,0.05952716808666729
576/8=72,0.059527168086667144
9+5-11=3,0.05952716808666702
64/8-7=1,0.05952716808666693
61-45=16,0.05952716808666685
64/8-3=5,0.059527168086666776
5+034=39,0.05952716808666666
729/81=9,0.05952716808666666
7*22=154,0.059527168086666596
5*2+4=14,0.05952716808666657
8*2+0=16,0.05952716808666657
88*4=352,0.05952716808666645
9+5*1=14,0.05952716808666644
32-16=16,0.05952716808666643
2*08-9=7,0.05952716808666636
23+47=70,0.05952716808666634
78/13=+6,0.05952716808666622
7+8-0=15,0.059527168086666096
79+15=94,0.05952716808666602
6+1-04=3,0.059527168086666006
94-42=52,0.059527168086665916
4*5+8=28,0.05952716808666589
3*8-21=3,0.0595271680866658
5+8/02=9,0.059527168086665645
6/2*8=24,0.05952716808666563
8+1-4=05,0.05952716808666558
20+71=91,0.05952716808666557
79-20=59,0.059527168086665555
7+24=031,0.05952716808666554
15-012=3,0.059527168086665465
5+07-9=3,0.059527168086665465
8+1-5=04,0.059527168086665416
2+5*1=07,0.059527168086665375
3*2-01=5,0.05952716808666536
76/19=+4,0.059527168086665236
8+021=29,0.05952716808666508
6-02*1=4,0.059527168086664924
5+039=44,0.05952716808666489
9-42/7=3,0.05952716808666489
82-26=56,0.059527168086664875
1*18/2=9,0.059527168086664826
87+04=91,0.05952716808666481
5*02-1=9,0.0595271680866648
2*4-01=7,0.05952716808666458
4+1*02=6,0.05952716808666427
5+9-13=1,0.059527168086664244
1+4*2=09,0.05952716808666406
46+22=68,0.05952716808666391
465/5=93,0.059527168086663564
5*47=235,0.05952716808666353
10/5+6=8,0.0595271680866634
9+5-13=1,0.05947074423066339
27/3-5=4,0.059470744230662814
6*7-33=9,0.059470744230661406
35+16=51,0.05947074423066139
9+4-05=8,0.05947074423066098
3*05-8=7,0.0594707442306608
53-45=08,0.059470744230660684
10-5+4=9,0.05947074423066053
3*65=195,0.059470744230660504
061-58=3,0.05947074423066026
3*4+0=12,0.05947074423066026
30/2-6=9,0.0594707442306602
21-07=14,0.059470744230660004
306/9=34,0.059470744230660004
081-9=72,0.05947074423065993
25+15=40,0.05947074423065981
16-14=02,0.05947074423065967
5*4+7=27,0.059470744230659636
6+7-2=11,0.05947074423065961
7*2-05=9,0.05947074423065958
6*9-48=6,0.05947074423065957
035+6=41,0.05947074423065953
6*3-14=4,0.05947074423065946
63-4=059,0.05947074423065943
47-01=46,0.059470744230659386
75-53=22,0.059470744230659366
5+6-07=4,0.05947074423065935
9-12/6=7,0.059470744230659296
5+8/4=07,0.05947074423065929
-6+34=28,0.059470744230659275
65-63=02,0.059470744230659275
66-53=13,0.059470744230659275
9+6-15=0,0.059470744230659275
031-27=4,0.05947074423065926
3*+09=27,0.05947074423065925
36-+8=28,0.05947074423065922
50+47=97,0.05947074423065922
29-24=05,0.05947074423065921
44+28=72,0.059470744230659185
2+035=37,0.05947074423065917
1*12-9=3,0.05947074423065908
8+6-09=5,0.05947074423065908
8*7-50=6,0.05947074423065903
5*2-03=7,0.05947074423065902
4*14/7=8,0.05947074423065899
5*+12=60,0.05947074423065899
3+2-01=4,0.0594707442306589
4+1-2=03,0.0594707442306589
2+3-4=01,0.059470744230658866
7+6-0=13,0.059470744230658824
1*07-4=3,0.0594707442306588
4+029=33,0.0594707442306588
7+8-4=11,0.05947074423065878
6+3*6=24,0.05947074423065875
6+4-01=9,0.059470744230658734
032+9=41,0.05947074423065866
046-37=9,0.059470744230658554
4+9-08=5,0.059470744230658276
9+32=041,0.059470744230658186
72-36=36,0.059470744230658144
3*028=84,0.05947074423065804
2+051=53,0.05947074423065802
33-06=27,0.0594707442306579
32*8=256,0.05947074423065786
20+74=94,0.05947074423065766
