Depth,Count,Ticks,Result,Guess,Average,IsAnswer,Pass,Equations
3,3,290,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,5,1247,Optimal,6-7+10=9,1.8,True,Answers,
3,3,269,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,5,1178,Optimal,6-7+10=9,1.8,True,Answers,
2,4,331,Optimal,6-7+10=9,1.75,True,Answers,
2,3,255,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,3,259,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,4,290,Optimal,1-9+17=9,1.5,True,Answers,
3,3,235,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,5,1246,Optimal,6-7+10=9,1.8,True,Answers,
3,3,220,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,5,1109,Optimal,6-7+10=9,1.8,True,Answers,
2,3,215,Optimal,1-6+11=6,1.3333333333333333333333333333,True,Answers,
3,4,202,Optimal,7+9-10=6,1.75,True,Answers,
2,5,947,Optimal,6-9+10=7,1.8,True,Answers,
3,4,220,Optimal,7+9-10=6,1.75,True,Answers,
2,5,1046,Optimal,6-9+10=7,1.8,True,Answers,
2,3,254,Optimal,6+10-9=7,1.6666666666666666666666666667,True,Answers,
2,3,270,Optimal,10+6-7=9,1.6666666666666666666666666667,True,Answers,
2,4,271,Optimal,10+6-9=7,1.75,True,Answers,
2,4,425,Optimal,10+6-9=7,1.75,False,Answers,
2,4,412,Optimal,10+6-9=7,1.75,False,Answers,
2,4,296,Optimal,7-10+9=6,1.75,True,Answers,
2,4,297,Optimal,7+9-10=6,1.75,True,Answers,
3,4,219,Optimal,7+9-10=6,1.75,True,Answers,
2,5,1016,Optimal,7+9-10=6,1.8,True,Answers,
2,4,229,Optimal,7-10+9=6,1.75,True,Answers,
3,4,214,Optimal,7+9-10=6,1.75,True,Answers,
2,5,1453,Optimal,7+9-10=6,1.8,True,Answers,
2,4,256,Optimal,7-10+9=6,1.75,True,Answers,
2,4,298,Optimal,7-10+9=6,1.75,True,Answers,
2,4,245,Optimal,7+9-10=6,1.75,True,Answers,
2,4,264,Optimal,7-10+9=6,1.75,True,Answers,
2,4,224,Optimal,7+9-10=6,1.75,True,Answers,
2,4,356,Optimal,7-10+9=6,1.75,True,Answers,
2,4,439,Optimal,7+9-10=6,1.75,True,Answers,
2,4,361,Optimal,7+9-10=6,1.75,True,Answers,
3,4,212,Optimal,7+9-10=6,1.75,True,Answers,
2,5,1014,Optimal,6-9+10=7,1.8,True,Answers,
2,3,254,Optimal,6+10-9=7,1.6666666666666666666666666667,True,Answers,
2,3,213,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,4,248,Optimal,7-10+9=6,1.75,True,Answers,
2,4,202,Optimal,7+9-10=6,1.75,True,Answers,
2,3,250,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,4,242,Optimal,7-10+9=6,1.75,True,Answers,
2,4,227,Optimal,7+9-10=6,1.75,True,Answers,
2,3,266,Optimal,1-9+17=9,1.6666666666666666666666666667,True,Answers,
2,5,256,Optimal,10+6-7=9,1.8,True,Answers,
2,4,247,Optimal,7+9-10=6,1.75,True,Answers,
2,3,246,Optimal,1-9+17=9,1.6666666666666666666666666667,True,Answers,
2,5,254,Optimal,10+6-7=9,1.8,True,Answers,
2,4,257,Optimal,7+9-10=6,1.75,True,Answers,
2,3,239,Optimal,10+6-7=9,1.3333333333333333333333333333,True,Answers,
2,3,197,Optimal,106-97=9,1.6666666666666666666666666667,True,Answers,
3,4,217,Optimal,7+9-10=6,1.75,True,Answers,
2,5,1036,Optimal,6-9+10=7,1.8,True,Answers,
2,3,212,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,4,205,Optimal,10+6-7=9,1.5,True,Answers,
2,3,297,Optimal,10+6-9=7,1.6666666666666666666666666667,False,Answers,
2,3,226,Optimal,10-7+6=9,1.6666666666666666666666666667,False,Answers,
2,3,262,Optimal,91/7-6=7,1.6666666666666666666666666667,True,Answers,
2,3,243,Optimal,1-6+11=6,1.3333333333333333333333333333,True,Answers,
2,3,199,Optimal,1+17-9=9,1.6666666666666666666666666667,True,Answers,
3,4,211,Optimal,7+9-10=6,1.75,True,Answers,
2,5,946,Optimal,6-9+10=7,1.8,True,Answers,
2,3,209,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,4,209,Optimal,10+6-7=9,1.5,True,Answers,
2,4,364,Optimal,6-9+10=7,1.75,True,Answers,
2,3,250,Optimal,1-9+17=9,1.6666666666666666666666666667,True,Answers,
2,5,718,Optimal,10+6-7=9,1.8,True,Answers,
2,4,255,Optimal,7+9-10=6,1.75,True,Answers,
2,3,241,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,4,244,Optimal,7-10+9=6,1.75,True,Answers,
2,4,225,Optimal,7+9-10=6,1.75,True,Answers,
2,3,242,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,4,218,Optimal,7-10+9=6,1.75,True,Answers,
2,4,205,Optimal,7+9-10=6,1.75,True,Answers,
3,4,201,Optimal,7+9-10=6,1.75,True,Answers,
2,5,942,Optimal,6-9+10=7,1.8,True,Answers,
2,4,291,Optimal,7-10+9=6,1.75,True,Answers,
2,4,232,Optimal,7+9-10=6,1.75,True,Answers,
2,4,278,Optimal,7-10+9=6,1.75,True,Answers,
2,4,231,Optimal,7+9-10=6,1.75,True,Answers,
2,3,296,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,3,299,Optimal,7+9-10=6,1.6666666666666666666666666667,True,Answers,
2,3,278,Best,60/6-1=9,2,True,Answers,
2,3,260,Best,60/6-9=1,2,True,Answers,
2,4,827,Optimal,6-9+10=7,1.75,False,Answers,
2,3,223,Optimal,7-10+9=6,1.6666666666666666666666666667,False,Answers,
2,3,322,Optimal,11+7-9=9,1.3333333333333333333333333333,True,Answers,
2,3,211,Optimal,10+6-9=7,1.6666666666666666666666666667,True,Answers,
2,4,266,Optimal,7+9-10=6,1.75,True,Answers,
2,4,298,Optimal,7+9-10=6,1.75,True,Answers,
2,3,323,Optimal,1*10-9=1,1.6666666666666666666666666667,False,Answers,
2,3,255,Optimal,6-9+10=7,1.6666666666666666666666666667,False,Answers,
2,3,265,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,3,298,Optimal,7+9-10=6,1.6666666666666666666666666667,True,Answers,
2,3,259,Best,60/6-1=9,2,True,Answers,
2,3,248,Best,60/6-9=1,2,True,Answers,
2,4,304,Optimal,7-10+9=6,1.75,True,Answers,
2,4,240,Optimal,7+9-10=6,1.75,True,Answers,
2,3,306,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,3,259,Optimal,6+10-9=7,1.6666666666666666666666666667,True,Answers,
3,4,206,Optimal,7+9-10=6,1.75,True,Answers,
2,6,1295,Optimal,7+9-16=0,1.6666666666666666666666666667,True,Answers,
2,3,264,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,3,224,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
3,4,196,Optimal,7+9-10=6,1.75,True,Answers,
2,5,978,Optimal,7+9-10=6,1.8,True,Answers,
2,3,230,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,3,217,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
3,4,209,Optimal,7+9-10=6,1.75,True,Answers,
2,5,995,Optimal,7+9-10=6,1.8,True,Answers,
2,3,245,Optimal,9+1-10=0,1.3333333333333333333333333333,True,Answers,
3,4,211,Optimal,7+9-10=6,1.75,True,Answers,
2,5,981,Optimal,6-7+10=9,1.8,True,Answers,
2,4,247,Optimal,7+9-10=6,1.75,True,Answers,
2,4,241,Optimal,7-10+9=6,1.75,True,Answers,
2,4,221,Optimal,7+9-10=6,1.75,True,Answers,
3,4,195,Optimal,7+9-10=6,1.75,True,Answers,
3,4,227,Optimal,7+9-10=6,1.75,True,Answers,
2,8,1965,Optimal,7+9-10=6,1.75,True,Answers,
2,4,272,Optimal,60/6-1=9,1.75,True,Answers,
2,4,274,Optimal,7-10+9=6,1.75,True,Answers,
2,4,220,Optimal,7+9-10=6,1.75,True,Answers,
2,3,235,Optimal,9+1-10=0,1.3333333333333333333333333333,True,Answers,
3,4,203,Optimal,7+9-10=6,1.75,True,Answers,
3,4,235,Optimal,7+9-10=6,1.75,True,Answers,
2,8,2322,Optimal,7+9-10=6,1.75,True,Answers,
2,3,234,Optimal,10+6-9=7,1.6666666666666666666666666667,False,Answers,
3,4,201,Optimal,7+9-10=6,1.75,True,Answers,
2,5,8995,Optimal,7+9-10=6,1.8,True,Answers,
2,4,249,Optimal,7-10+9=6,1.75,True,Answers,
3,4,200,Optimal,7+9-10=6,1.75,True,Answers,
2,5,973,Optimal,7+9-10=6,1.8,True,Answers,
2,3,246,Optimal,6-7+10=9,1.6666666666666666666666666667,True,Answers,
3,4,194,Optimal,7+9-10=6,1.75,True,Answers,
2,5,975,Optimal,7+9-10=6,1.8,True,Answers,
2,3,264,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,3,210,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
3,4,198,Optimal,7+9-10=6,1.75,True,Answers,
2,5,1042,Optimal,7+9-10=6,1.8,True,Answers,
2,3,250,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,3,245,Optimal,6-7+10=9,1.6666666666666666666666666667,True,Answers,
3,4,205,Optimal,7+9-10=6,1.75,True,Answers,
2,5,986,Optimal,7+9-10=6,1.8,True,Answers,
3,4,191,Optimal,7+9-10=6,1.75,True,Answers,
2,5,935,Optimal,7+9-10=6,1.8,True,Answers,
2,4,235,Optimal,7-10+9=6,1.75,True,Answers,
3,4,217,Optimal,7+9-10=6,1.75,True,Answers,
2,5,1001,Optimal,6-7+10=9,1.8,False,Answers,
2,3,211,Optimal,11+7-9=9,1.6666666666666666666666666667,True,Answers,
2,4,228,Optimal,7-10+9=6,1.75,True,Answers,
2,3,357,Optimal,6-7+10=9,1.6666666666666666666666666667,True,Answers,
2,4,329,Optimal,6-9+10=7,1.5,True,Answers,
2,4,291,Optimal,1-9+17=9,1.5,True,Answers,
2,3,466,Best,10/1-1=9,2,True,Answers,
2,3,267,Best,10/1-9=1,2,True,Answers,
2,3,305,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,4,323,Optimal,7+9-10=6,1.75,True,Answers,
2,3,332,Best,60/6-1=9,2,True,Answers,
2,3,262,Best,60/6-9=1,2,True,Answers,
2,3,339,Optimal,7+9-16=0,1.6666666666666666666666666667,True,Answers,
2,3,263,Best,60/6-1=9,2,True,Answers,
2,3,255,Best,60/6-9=1,2,True,Answers,
2,4,231,Optimal,7-10+9=6,1.75,True,Answers,
2,3,304,Best,60/6-1=9,2,True,Answers,
2,3,254,Best,60/6-9=1,2,True,Answers,
2,3,248,Optimal,10+6-7=9,1.6666666666666666666666666667,True,Answers,
2,3,211,Optimal,106-97=9,1.6666666666666666666666666667,True,Answers,
2,3,278,Optimal,11+7-9=9,1.6666666666666666666666666667,True,Answers,
2,3,268,Best,60/6-1=9,2,True,Answers,
2,3,261,Best,60/6-9=1,2,True,Answers,
2,3,268,Optimal,11+7-9=9,1.6666666666666666666666666667,True,Answers,
2,3,459,Best,60/6-1=9,2,True,Answers,
2,3,264,Best,60/6-9=1,2,True,Answers,
3,3,232,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,5,1078,Optimal,6-7+10=9,1.8,True,Answers,
2,3,274,Best,60/6-1=9,2,True,Answers,
2,3,268,Best,60/6-9=1,2,True,Answers,
2,3,235,Optimal,7-9+11=9,1.6666666666666666666666666667,True,Answers,
2,3,258,Optimal,10+6-9=7,1.6666666666666666666666666667,True,Answers,
2,4,232,Optimal,7+9-10=6,1.75,True,Answers,
2,4,296,Optimal,7+9-10=6,1.75,True,Answers,
2,4,288,Optimal,7+9-10=6,1.75,True,Answers,
2,4,290,Optimal,7+9-10=6,1.75,True,Answers,
3,4,220,Optimal,7+9-10=6,1.75,True,Answers,
2,6,1116,Optimal,7-16+9=0,1.6666666666666666666666666667,True,Answers,
2,3,208,Optimal,9-11+9=7,1.3333333333333333333333333333,True,Answers,
2,3,245,Optimal,1*10-1=9,1.6666666666666666666666666667,False,Answers,
2,3,210,Optimal,1*10-9=1,1.6666666666666666666666666667,False,Answers,
2,3,204,Optimal,1*16-7=9,1.6666666666666666666666666667,False,Answers,
2,4,223,Optimal,7+9-10=6,1.75,True,Answers,
2,4,456,Optimal,17+1-9=9,1.5,True,Answers,
3,4,209,Optimal,7+9-10=6,1.75,True,Answers,
2,6,993,Optimal,6-7+10=9,1.8333333333333333333333333333,True,Answers,
2,3,237,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,3,198,Optimal,10+6-9=7,1.6666666666666666666666666667,True,Answers,
2,3,249,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,6,275,Optimal,10/1-1=9,1.8333333333333333333333333333,True,Answers,
2,3,267,Optimal,1+11-6=6,1.6666666666666666666666666667,True,Answers,
2,4,241,Optimal,1+17-9=9,1.75,True,Answers,
2,3,250,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,3,262,Optimal,7+9-16=0,1.6666666666666666666666666667,True,Answers,
2,3,224,Optimal,9+1-10=0,1.3333333333333333333333333333,True,Answers,
2,4,259,Optimal,7+9-10=6,1.75,True,Answers,
2,3,230,Optimal,9+1-10=0,1.3333333333333333333333333333,True,Answers,
2,4,264,Optimal,7-10+9=6,1.75,True,Answers,
2,4,758,Optimal,7+9-10=6,1.75,True,Answers,
2,3,258,Optimal,106-99=7,1.6666666666666666666666666667,True,Answers,
2,3,233,Optimal,10+6-7=9,1.6666666666666666666666666667,True,Answers,
2,4,229,Optimal,10+6-9=7,1.75,True,Answers,
2,3,243,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,4,221,Optimal,10+6-7=9,1.5,True,Answers,
2,3,270,Optimal,10+6-7=9,1.6666666666666666666666666667,True,Answers,
2,4,225,Optimal,10+6-9=7,1.75,True,Answers,
2,5,297,Optimal,10+6-9=7,1.8,False,Answers,
2,3,207,Optimal,10-9+6=7,1.6666666666666666666666666667,False,Answers,
2,3,247,Optimal,91/7-6=7,1.6666666666666666666666666667,True,Answers,
3,4,206,Optimal,7+9-10=6,1.75,True,Answers,
3,4,248,Optimal,7+9-10=6,1.75,True,Answers,
2,8,2052,Optimal,7-10+9=6,1.75,True,Answers,
2,3,262,Optimal,106-97=9,1.6666666666666666666666666667,True,Answers,
2,3,215,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,3,211,Optimal,10-7+6=9,1.6666666666666666666666666667,False,Answers,
2,3,247,Optimal,9+1-10=0,1.3333333333333333333333333333,True,Answers,
3,4,204,Optimal,7+9-10=6,1.75,True,Answers,
2,5,970,Optimal,7+9-10=6,1.8,True,Answers,
2,3,339,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,3,265,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
3,3,242,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,4,1315,Optimal,6-7+10=9,1.75,True,Answers,
2,3,234,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,4,220,Optimal,10+6-7=9,1.5,True,Answers,
2,3,170,Optimal,9+1-10=0,1.3333333333333333333333333333,True,Answers,
2,4,135,Optimal,7-10+9=6,1.75,True,Answers,
2,4,122,Optimal,7+9-10=6,1.75,True,Answers,
2,3,115,Optimal,9+1-10=0,1.3333333333333333333333333333,True,Answers,
2,4,129,Optimal,7+9-10=6,1.75,True,Answers,
3,4,122,Optimal,7+9-10=6,1.75,True,Answers,
3,4,124,Optimal,7+9-10=6,1.75,True,Answers,
2,8,1163,Optimal,7-10+9=6,1.75,True,Answers,
2,3,278,Optimal,1-9+17=9,1.6666666666666666666666666667,True,Answers,
2,3,128,Optimal,1*10-1=9,1.6666666666666666666666666667,False,Answers,
2,3,179,Optimal,1*10-9=1,1.6666666666666666666666666667,False,Answers,
2,3,150,Optimal,1*16-7=9,1.6666666666666666666666666667,False,Answers,
2,3,143,Optimal,6-7+10=9,1.6666666666666666666666666667,True,Answers,
2,3,118,Optimal,10+6-7=9,1.6666666666666666666666666667,True,Answers,
2,3,116,Optimal,11+7-9=9,1.6666666666666666666666666667,True,Answers,
2,3,124,Optimal,1+17-9=9,1.6666666666666666666666666667,True,Answers,
2,5,131,Optimal,10+6-7=9,1.8,False,Answers,
2,4,122,Optimal,7+9-10=6,1.75,True,Answers,
2,4,145,Optimal,1+17-9=9,1.75,True,Answers,
2,6,632,Optimal,62-13=49,2,False,Fast,
2,3,118,Optimal,1+17-9=9,1.6666666666666666666666666667,True,Answers,
2,3,112,Optimal,10+6-7=9,1.6666666666666666666666666667,True,Answers,
2,6,583,Optimal,62-13=49,2,False,Fast,
2,3,138,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
3,4,131,Optimal,7+9-10=6,1.75,True,Answers,
2,5,636,Optimal,7+9-10=6,1.8,True,Answers,
2,3,121,Optimal,10+6-7=9,1.6666666666666666666666666667,True,Answers,
2,3,113,Optimal,10+6-9=7,1.6666666666666666666666666667,True,Answers,
2,4,119,Optimal,7+9-10=6,1.75,True,Answers,
2,6,545,Optimal,62-13=49,2,False,Fast,
2,3,111,Optimal,1*10-1=9,1.3333333333333333333333333333,True,Answers,
2,3,102,Optimal,1*10-9=1,1.3333333333333333333333333333,True,Answers,
2,3,110,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
3,4,117,Optimal,7+9-10=6,1.75,True,Answers,
2,5,573,Optimal,7+9-10=6,1.8,True,Answers,
2,3,114,Optimal,1+17-9=9,1.6666666666666666666666666667,True,Answers,
3,4,127,Optimal,7+9-10=6,1.75,True,Answers,
2,5,572,Optimal,7+9-10=6,1.8,True,Answers,
2,4,119,Optimal,7-10+9=6,1.75,True,Answers,
2,3,132,Optimal,10+6-7=9,1.6666666666666666666666666667,True,Answers,
2,3,107,Optimal,10+6-9=7,1.6666666666666666666666666667,True,Answers,
2,4,121,Optimal,7+9-10=6,1.75,True,Answers,
2,3,122,Optimal,1-9+17=9,1.6666666666666666666666666667,True,Answers,
2,4,122,Optimal,7-10+9=6,1.75,True,Answers,
2,4,117,Optimal,7+9-10=6,1.75,True,Answers,
3,4,117,Optimal,7+9-10=6,1.75,True,Answers,
2,6,568,Optimal,6-7+10=9,1.8333333333333333333333333333,True,Answers,
2,4,119,Optimal,7+9-10=6,1.75,True,Answers,
2,3,103,Optimal,11+7-9=9,1.3333333333333333333333333333,True,Answers,
2,4,118,Optimal,7+9-10=6,1.75,True,Answers,
2,4,131,Optimal,7+9-10=6,1.75,True,Answers,
2,3,130,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
3,4,125,Optimal,7+9-10=6,1.75,True,Answers,
2,5,577,Optimal,7+9-10=6,1.8,True,Answers,
2,3,116,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,4,120,Optimal,7-10+9=6,1.75,True,Answers,
2,4,115,Optimal,7+9-10=6,1.75,True,Answers,
2,3,111,Optimal,1-6+11=6,1.3333333333333333333333333333,True,Answers,
2,3,106,Optimal,11+7-9=9,1.3333333333333333333333333333,True,Answers,
2,4,119,Optimal,7+9-10=6,1.75,True,Answers,
2,3,120,Optimal,1+17-9=9,1.6666666666666666666666666667,True,Answers,
3,5,125,Optimal,7-10+9=6,1.6,True,Answers,
3,4,127,Optimal,7-10+9=6,1.75,True,Answers,
2,9,1065,Optimal,7-10+9=6,1.7777777777777777777777777778,True,Answers,
2,3,116,Optimal,1-9+17=9,1.6666666666666666666666666667,True,Answers,
2,4,132,Optimal,7-10+9=6,1.75,True,Answers,
2,4,127,Optimal,7+9-10=6,1.75,True,Answers,
2,3,111,Optimal,106-97=9,1.6666666666666666666666666667,True,Answers,
2,3,105,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,3,106,Optimal,10-7+6=9,1.6666666666666666666666666667,False,Answers,
2,6,590,Optimal,62-13=49,2,False,Fast,
3,4,117,Optimal,7+9-10=6,1.75,True,Answers,
2,5,556,Optimal,6-9+10=7,1.8,True,Answers,
2,3,148,Optimal,6+10-9=7,1.6666666666666666666666666667,True,Answers,
2,4,120,Optimal,1-9+17=9,1.5,True,Answers,
3,3,136,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,4,539,Optimal,6-7+10=9,1.75,True,Answers,
2,3,123,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,6,525,Optimal,62-13=49,2,False,Fast,
2,3,173,Optimal,7+9-16=0,1.6666666666666666666666666667,True,Answers,
2,3,143,Best,60/6-1=9,2,True,Answers,
2,3,134,Best,60/6-9=1,2,True,Answers,
2,4,122,Optimal,7-10+9=6,1.75,True,Answers,
2,3,121,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,4,117,Optimal,7+9-10=6,1.75,True,Answers,
2,3,115,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,4,119,Optimal,7+9-10=6,1.75,True,Answers,
2,3,152,Optimal,7+11-9=9,1.6666666666666666666666666667,True,Answers,
2,3,111,Optimal,1*10-1=9,1.3333333333333333333333333333,True,Answers,
2,3,104,Optimal,1*10-9=1,1.3333333333333333333333333333,True,Answers,
2,3,146,Optimal,6-7+10=9,1.6666666666666666666666666667,True,Answers,
3,4,121,Optimal,7+9-10=6,1.75,True,Answers,
2,5,559,Optimal,7+9-10=6,1.8,True,Answers,
2,3,116,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
3,4,125,Optimal,7+9-10=6,1.75,True,Answers,
2,5,861,Optimal,7+9-10=6,1.8,True,Answers,
2,4,133,Optimal,1+17-9=9,1.75,True,Answers,
2,3,195,Optimal,6-7+10=9,1.6666666666666666666666666667,True,Answers,
3,4,181,Optimal,7+9-10=6,1.75,True,Answers,
2,5,841,Optimal,7+9-10=6,1.8,True,Answers,
2,3,123,Optimal,1-6+11=6,1.3333333333333333333333333333,True,Answers,
2,3,110,Optimal,1+17-9=9,1.6666666666666666666666666667,True,Answers,
3,4,119,Optimal,7+9-10=6,1.75,True,Answers,
2,5,534,Optimal,6-9+10=7,1.8,True,Answers,
2,3,109,Optimal,1-6+11=6,1.3333333333333333333333333333,True,Answers,
2,3,107,Optimal,1+17-9=9,1.6666666666666666666666666667,True,Answers,
3,4,117,Optimal,7+9-10=6,1.75,True,Answers,
2,5,596,Optimal,6-9+10=7,1.8,True,Answers,
2,3,141,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
2,3,184,Optimal,10-7+6=9,1.6666666666666666666666666667,False,Answers,
2,3,697,Best,60/6-1=9,2,True,Answers,
2,3,637,Best,60/6-9=1,2,True,Answers,
2,4,236,Optimal,7-10+9=6,1.75,True,Answers,
2,3,258,Best,60/6-1=9,2,True,Answers,
2,3,244,Best,60/6-9=1,2,True,Answers,
2,4,210,Optimal,7-10+9=6,1.75,True,Answers,
2,3,265,Optimal,11+7-9=9,1.3333333333333333333333333333,True,Answers,
2,3,233,Optimal,6+10-9=7,1.6666666666666666666666666667,True,Answers,
2,3,276,Best,60/6-1=9,2,True,Answers,
2,3,238,Best,60/6-9=1,2,True,Answers,
2,3,183,Optimal,1-9+17=9,1.3333333333333333333333333333,True,Answers,
2,4,209,Optimal,7-10+9=6,1.75,True,Answers,
2,4,194,Optimal,7+9-10=6,1.75,True,Answers,
2,3,185,Optimal,11+7-9=9,1.3333333333333333333333333333,True,Answers,
2,4,216,Optimal,7+9-10=6,1.75,True,Answers,
2,4,213,Optimal,7-10+9=6,1.75,True,Answers,
2,4,200,Optimal,7+9-10=6,1.75,True,Answers,
2,3,269,Optimal,106-97=9,1.6666666666666666666666666667,True,Answers,
2,3,238,Optimal,1-6+11=6,1.6666666666666666666666666667,True,Answers,
2,3,231,Optimal,6-9+10=7,1.6666666666666666666666666667,True,Answers,
2,3,235,Optimal,1-9+17=9,1.6666666666666666666666666667,True,Answers,
2,3,491,Optimal,106-97=9,1.6666666666666666666666666667,True,Answers,
2,5,661,Optimal,6-7+10=9,1.8,True,Answers,
2,3,183,Optimal,9+1-10=0,1.3333333333333333333333333333,True,Answers,
2,4,274,Optimal,7+9-10=6,1.75,True,Answers,
2,3,204,Best,60/6-1=9,2,True,Answers,
2,3,144,Best,60/6-9=1,2,True,Answers,
2,3,235,Optimal,1*10-1=9,1.3333333333333333333333333333,True,Answers,
2,3,187,Optimal,1*10-9=1,1.3333333333333333333333333333,True,Answers,
3,4,226,Optimal,7+9-10=6,1.75,True,Answers,
2,5,1420,Optimal,7+9-10=6,1.8,True,Answers,
2,3,256,Optimal,9-10+1=0,1.6666666666666666666666666667,False,Answers,
2,4,241,Optimal,7+9-10=6,1.75,True,Answers,
2,4,226,Optimal,7+9-10=6,1.75,True,Answers,
2,4,198,Optimal,1*10-1=9,1.75,False,Answers,
2,3,209,Optimal,1*10-1=9,1.6666666666666666666666666667,False,Answers,
2,3,187,Optimal,1*10-9=1,1.6666666666666666666666666667,False,Answers,
2,3,201,Optimal,1*16-9=7,1.6666666666666666666666666667,False,Answers,
2,4,213,Optimal,7+9-10=6,1.75,True,Answers,
2,3,2866,Optimal,10+6-7=9,1.6666666666666666666666666667,False,Answers,
3,4,195,Optimal,7+9-10=6,1.75,True,Answers,
2,5,992,Optimal,7+9-10=6,1.8,True,Answers,
2,4,201,Optimal,10+6-9=7,1.5,True,Answers,
3,4,185,Optimal,7+9-10=6,1.75,True,Answers,
2,5,922,Optimal,7+9-10=6,1.8,True,Answers,
2,3,202,Optimal,10+6-9=7,1.6666666666666666666666666667,False,Answers,
