Guess,Probability
4--5=+09,0.023133780962589872
8-+0/6=8,0.031089544659480956
4-0/+7=4,0.03046888224341232
4-0*+6=4,0.03520848614794091
9-58*0=9,0.041020143316594294
8-+0+1=9,0.027309146307057768
9-4++2=7,0.038368222084295786
8+9/3=11,0.057778028550469755
7++8-6=9,0.03842464594030378
4--58=62,0.05168425210178774
4-0*23=4,0.0484680923094265
7486*0=0,0.04502623709304171
4-0*29=4,0.04604186650115623
8-+0*4=8,0.03594199627602433
7485*0=0,0.04305140213282047
4--3+2=9,0.04209219658071124
9-4+1=+6,0.0362805394120634
9-4+-5=0,0.03334649889973237
4-0/16=4,0.04265643514077467
4-0/92=4,0.04243073971675083
9-6++5=8,0.03763471195621423
9-5+7=11,0.05264345765389535
9-36/9=5,0.04389775997291524
8+98=106,0.04480054166901542
8-+0/2=8,0.03182305478756189
9-37*0=9,0.04355921683687756
9-6-+3=0,0.03723974496416978
8+95*0=8,0.043897759972915534
4-0*17=4,0.04621113806917486
8-+0*2=8,0.034982790723917814
9-4+6=11,0.05405405405405354
8-+0/3=8,0.030525306099417303
8+93*0=8,0.04451842238898344
4-0/+6=4,0.0309766969474692
8+9*6=62,0.05676239914235477
8+84=092,0.04722676747728893
9-6*+0=9,0.03171020707555282
8-+0/1=8,0.02764768944309439
9-5/+5=8,0.0316537832195448
9-6+0=+3,0.03233086949162018
8-+0*9=8,0.030807425379450713
8-+0*1=8,0.031089544659481296
9-4-+0=5,0.03334649889973432
4-0*36=4,0.04671895277323111
4--2+1=7,0.039101732212378754
7++8-9=6,0.03780398352423328
4--26=30,0.05162782824578329
75/025=3,0.04931445014952167
9-34*0=9,0.04401060768492778
8+9-1=16,0.06031710207075482
8+9*5=53,0.05535180274219953
4--5/1=9,0.03571630085199756
4--3/1=7,0.034757095299892495
9-4++0=5,0.03272583648366554
4-0*51=4,0.04463127010099803
4-0/+3=4,0.030130339107373904
8-+0/5=8,0.029904643683349472
9-37=-28,0.03543418157196848
4-0/+5=4,0.0282683518591643
4-0/97=4,0.04051232861253744
9-32*0=9,0.044969813237036985
9-36*0=9,0.04412345539694206
9-36=-27,0.03611126784404299
4-0/+8=4,0.03187947864357108
9-5*0=+9,0.02917113355526831
9-6=+003,0.026519212322969454
9-45=-36,0.03549060542797323
4--2+3=9,0.042938554420807094
9-4+-3=2,0.03938385149241047
9-4/+4=8,0.03475709529989203
9-5+-1=3,0.03582914856401216
4-0*37=4,0.04423630310895253
8-+0/9=8,0.028042656435141155
9-4-+2=3,0.04068160018055553
9-5+-4=0,0.03317722733171503
7++8=015,0.036224115556055404
4-0*1=+4,0.03210517406759422
7++5-9=3,0.03887603678835238
9-4-+3=2,0.04073802403656262
8+9-11=6,0.05879365795858438
4--86=90,0.0439541838289214
4--3+0=7,0.03486994301190464
4-0/91=4,0.038763189076340486
9-5=+004,0.023980138802684778
9-4+00=5,0.033572194323759734
4--8=+12,0.029171133555265988
8+92=100,0.03588557242001938
8+86=094,0.04700107205326256
9-5/05=8,0.037465440388195444
4-0/18=4,0.043333521412849206
9-6/6=+8,0.034192856739829885
9-46=-37,0.03413643288382204
7++54=61,0.0504429272696473
9-5*3=-6,0.038142526660271896
9-48/8=3,0.04474411781301011
7489*0=0,0.039383851492411484
749*+0=0,0.03278226033967096
0/1*9=+0,0.016475765953844642
75/+25=3,0.048185973029395944
4--27=31,0.053828358630029584
4-0/+1=4,0.027873384867121768
7++6-8=5,0.038706765220334644
4--3=+07,0.023641595666646215
9-6++2=5,0.03904530835637282
4-0/15=4,0.04034305704451496
7++6-4=9,0.04045590475653018
7++6/3=9,0.0383682220842947
7482*0=0,0.04536478022908035
8+9+6=23,0.05693167071037596
9-5+-3=1,0.03616769170005055
9-5*+0=9,0.031710207075551756
4-0/12=4,0.04440557467697272
4--5+0=9,0.033967161315803136
4--3*1=7,0.03774755966822873
4-0/+2=4,0.032612988771651086
0/1*58=0,0.027591265587089523
4--2+0=6,0.03763471195621632
9-5++4=8,0.03667550640410577
9-41=-32,0.036224115556055425
9-6/6=08,0.04265643514077735
8+9*7=71,0.05179709981380172
9-42/6=2,0.05230491451785638
7+-4/4=6,0.03910173221237836
4--6=+10,0.026067821474920507
8+9+0=17,0.041584381876657195
9-45*0=9,0.042825706708795916
4-0/1=+4,0.0288890142752351
9-45/5=0,0.03949669920442322
9-5/5=08,0.03977881848445534
9-4++3=8,0.03707047339614943
4--79=83,0.04869378773345308
9-34=-25,0.035941996276023604
9-35/5=2,0.047734582181345575
0/1*74=0,0.028494047283189553
0/1*82=0,0.02883259041922756
4--8=012,0.040512328612535155
8+97*0=8,0.04316424984483323
9-6-0=+3,0.032443717203633024
8+91*0=8,0.04305140213281928
4--9=+13,0.02606782147491794
0/1*6=+0,0.01811205777802895
9-4-0=+5,0.030412458387406107
7++6-5=8,0.0394966992044243
9-4-02=3,0.04508266094904915
8+9-6=11,0.05913220109462158
8+92*0=8,0.04581617107712942
9-4-2=+3,0.038142526660269786
4+4-03=5,0.04886305930147265
9-48*0=9,0.043051402132821825
4-0/+9=4,0.02900186198724779
7++53=60,0.04654968120521197
0/1*96=0,0.02821192800315899
9-4+2=+7,0.03791683123624609
0/1*93=0,0.027421994019070486
8+9+3=20,0.04914517858150376
9-41*0=9,0.04209219658071383
0/1*87=0,0.027534841731084874
9-30=-21,0.031766630931557564
0/1*76=0,0.028494047283192235
9-4-3=02,0.04384133611690903
4--9/3=7,0.0352649100039502
7++6-9=4,0.04011736162049299
8-+0*3=8,0.03340292275573997
7+-4+2=5,0.04068160018055539
7++5-8=4,0.03876318907634158
9-5/5=+8,0.0314845116515251
9-4-5=+0,0.0330079557636969
9-01-2=6,0.04209219658071491
9-4+0=+5,0.030468882243412317
9-12+5=2,0.04858094002143722
9-12*0=9,0.04203577272470683
4--87=91,0.04666252891722667
0/1*62=0,0.029283981267279695
8-+6=+02,0.024657225074760848
9-38*0=9,0.0421486204367203
8-+0*6=8,0.03402358517181038
0/1*78=0,0.0278733848671206
9-4-3=+2,0.038142526660271174
4+4-1=07,0.04858094002143961
0/1*84=0,0.02905828584325316
9-5*2=-1,0.037296168820175515
9-5++2=6,0.03887603678835361
7+-4=003,0.029114709699259313
4+4-01=7,0.04796027760536985
8-+0*7=8,0.03221802177960678
8-+5=003,0.027929808723127853
4+40/8=9,0.0466061050612204
0/1*94=0,0.028099080291145277
0/1*89=0,0.027027027027025925
0/1*95=0,0.02668848389098713
9-35*0=9,0.044631270100997995
0/1*7=+0,0.01726569993793393
0/1*83=0,0.029396828979291405
9-35=-26,0.036280539412062676
0/1*-8=0,0.018958415618122417
4--76=80,0.047734582181345804
0/1*98=0,0.02776053715510766
7+-4-3=0,0.041020143316593864
9-4-03=2,0.0452519325170664
0/1*59=0,0.02612424533092486
8-+0/7=8,0.029171133555266942
4+4-07=1,0.04654968120521364
7438*0=0,0.041020143316593545
8-+5-0=3,0.033459346611746606
9-46*0=9,0.04513908480505409
0/1*57=0,0.026632060034979924
0/1*64=0,0.029396828979290694
0/1*63=0,0.02922755741127223
4+5-+6=3,0.03819895051627705
9-4-+5=0,0.0344185521638553
0/1*97=0,0.026688483890987973
9-49/7=2,0.043672064548889486
4+4-05=3,0.0464368334931999
9-4-2=03,0.04378491226090392
0/1*67=0,0.02849404728319014
4--3+1=8,0.03910173221237913
0/1*75=0,0.027027027027026043
4+5+-9=0,0.03436212830784808
7+-4-1=2,0.042205044292726354
4+4-7=01,0.048242396885401745
4+4-02=6,0.05258703379788972
4+5+3=12,0.05309484850194458
9-5+0=+4,0.02979179597133593
744/93=8,0.06404107656716945
0/1*73=0,0.028155504147151202
8+9+4=21,0.05286915307792182
8-+5+4=7,0.037352592676182114
9-47*0=9,0.0428821305648014
0/1*+8=0,0.019184111042149805
9-40=-31,0.031540935507531696
0/1*65=0,0.02809908029114736
8-+5-3=0,0.036224115556055966
9-47=-38,0.03368504203577154
7+-3+5=9,0.04045590475653003
8-+5*0=8,0.03221802177960718
8-+4-1=3,0.03735259267618299
8-+6=002,0.03024318681938707
8-+5-2=1,0.03549060542797291
9-5++3=7,0.03791683123624655
0/1*42=0,0.029961067539356057
7+-4=+03,0.024036562658690742
9-01=+08,0.01997404502623743
7+-5=+02,0.02307735710658371
4+5+-3=6,0.04062517632455224
8-+5+3=6,0.03780398352423242
7+-4+3=6,0.03932742763640227
9-5++0=4,0.03187947864356997
0/1*85=0,0.027873384867121796
4+5-+1=8,0.03859391750832109
4-0/13=4,0.04169722958866888
4+5+-7=2,0.04085087174857407
0/1*-5=0,0.017773514641990132
4+4-5=03,0.04903233086949027
8-+5/5=7,0.03300795576369624
8-+4/1=4,0.03458782373187123
7+-4+6=9,0.04051232861253625
8+9-16=1,0.05766518083845694
4+4-6=02,0.052756305365906364
8-+5=+03,0.022851661682558685
9-012=-3,0.03853749365231459
8-+5+1=4,0.0345313998758665
7++6=013,0.03639338712407538
7436*0=0,0.043446369124865256
0/1*8=+0,0.018055633922021808
749*0=+0,0.029622524403317346
4+5-+2=7,0.04124583874061843
0/1*46=0,0.02956610054731032
0/1*+3=0,0.01901483947412947
8-+5+0=3,0.03244371720363288
8-+4+1=5,0.034813519155897914
0/1*+7=0,0.018281329346048432
9-42*0=9,0.045082660949047844
0/1*-2=0,0.0183377532020544
4--69=73,0.051289285109744405
0/1*53=0,0.027647689443096896
0/1*72=0,0.02787338486712057
0/1*-9=0,0.01715285222592099
9-01*8=1,0.044744117813011575
0/1*37=0,0.028832590419229205
4--68=72,0.05275630536590691
4+5*1=+9,0.039778818484455636
9-01-3=5,0.0428257067087939
0/1*68=0,0.03024318681938569
8-+3-4=1,0.03622411555605639
4+3*6=22,0.06037352592676059
745*0=+0,0.029001861987247655
0/1*-7=0,0.017999210066016142
4--9=013,0.036393387124074215
9-40/8=4,0.04169722958866967
0/1*+6=0,0.019409806466173875
4+5+-6=3,0.038819612932346995
7+-3+4=8,0.04135868645263043
8-+5-1=2,0.03633696326806874
0/1*+9=0,0.017378547649946473
4+49=053,0.04423630310895352
9-43*0=9,0.04423630310895361
744/8=93,0.06375895728714143
0/1*23=0,0.028719742707214082
4+5/+1=9,0.03746544038819544
0/1*49=0,0.028099080291147556
4+3-+2=5,0.03915815606838568
4+5+-1=8,0.03904530835637188
4+5-+7=2,0.040004513908480074
4+5+9=18,0.05332054392596998
4+4-06=2,0.050950741973704645
9-013=-4,0.03898888450036628
0/1*+2=0,0.01884556790611032
0/1*92=0,0.02747841787507926
0/1*86=0,0.030130339107374452
8-+4*1=4,0.03723974496417058
4+5+-2=7,0.04231789200473786
7+-4-2=1,0.04152795802064937
8+9+7=24,0.05653670371833167
4+3*1=+7,0.03944027534841654
8-+4+2=6,0.04102014331659213
8-+4*0=8,0.0347006714438858
742*+0=0,0.03441855216385492
8-+3-5=0,0.03571630085199899
0/1*36=0,0.029791795971335817
4+4-2=06,0.053376967781977154
8-+4-3=1,0.037070473396151514
0/1*39=0,0.0280990802911454
4+5-+0=9,0.03470067144388532
0/1*35=0,0.028832590419230926
9-0-2=+7,0.030807425379449003
0/1*45=0,0.028099080291145433
7+-4-0=3,0.0380296789482594
7+-4*0=7,0.03424928059583483
0/1*79=0,0.02646278846696614
7+-5/5=6,0.03644981098008119
9-0-6=+3,0.032161597923601855
0/1*28=0,0.02928398126727838
741*0=+0,0.029171133555265568
8-+4+5=9,0.037409016532189525
0/1*34=0,0.029848219827341115
7+-4+0=3,0.03475709529989281
0/1*-6=0,0.018901991762116176
4+5*2=14,0.060204254358742104
0/1*43=0,0.029058285843253238
9-0-+8=1,0.029058285843253606
0/1*5=+0,0.016532189809851203
0/1*38=0,0.03035603453139686
4+3*-1=1,0.04164080573266139
0/1*-3=0,0.01856344862607833
4+48=052,0.0489194831574793
0/1*69=0,0.02787338486712308
4+3*9=31,0.05416690176606563
9-0-+6=3,0.03565987699599301
9-0-+5=4,0.0333464988997344
4+5*5=29,0.05755233312644422
0/1*32=0,0.02911470969925923
9-01/1=8,0.03774755966822903
4+5-+8=1,0.036280539412063835
4+5/1=+9,0.03881961293234647
742*0=+0,0.03080742537944952
4+5*+1=9,0.036393387124076075
0/1*25=0,0.02781696101111474
4+3+8=15,0.05247418608587617
8-+5+6=9,0.036957625684137255
0/1*52=0,0.026914179315013685
4+47=051,0.04513908480505361
0/1*+5=0,0.018224905490040973
4+23*0=4,0.04925802629351959
4+3-+5=2,0.0375782881002078
4+26*0=4,0.04948372171754239
7+-3-0=4,0.03740901653218853
4+3+-5=2,0.037860407380237986
0/1*3=+0,0.01828132934604698
9-01+0=8,0.029509676691303287
4+3*4=16,0.059583591942672105
4+3+-6=1,0.03644981098008316
9-0+-2=7,0.03244371720363401
4+3+-1=6,0.038255374372283206
9-0+-5=4,0.031202392371492384
4+5+8=17,0.053602663206003306
8-+7-1=0,0.031710207075551534
7439*0=0,0.03921457992439212
8-+7+5=6,0.03633696326806861
0/1*24=0,0.029904643683348595
0/1*56=0,0.027816961011115235
4+4/01=8,0.04959656942955297
8-+4+3=7,0.03927100378039642
8-+7-0=1,0.02979179597133652
7+-5=002,0.028155504147152968
9-0-1=+8,0.027083450883032288
4+3-+1=6,0.037860407380238124
4+21/7=7,0.05016080798961658
4+3*+1=7,0.036111267844040965
9-0-3=+6,0.03159735936353882
741*+0=0,0.03176663093155666
7+-4+5=8,0.04011736162049167
4+3-+6=1,0.03628053941206275
4+3+-2=5,0.03955312306042665
7+-5*0=7,0.03424928059583253
4+4-3=05,0.04959656942955454
4+25=029,0.04931445014952177
0/1*4=+0,0.01833775320205268
4+5*6=34,0.057778028550471525
4+3+5=12,0.0520792190938318
7+-6+4=5,0.03774755966822611
4+5+-8=1,0.03656265869209441
9-0-5=+4,0.030073915251368676
9-0-+7=2,0.03436212830784635
9-0-+3=6,0.03594199627602545
8-+7+4=5,0.03780398352423289
4+28*0=4,0.05089431811769845
9-01*1=8,0.043389945268859545
8-+6+1=3,0.03599842013203148
4+3+-7=0,0.03628053941206244
7428*0=0,0.044179879252946704
4+3/03=5,0.044574846244990314
0/1*-4=0,0.018901991762119028
0/1*54=0,0.027252722451052154
4+3+01=8,0.045703323365116455
9-0+-3=6,0.033346498899732756
4+5-+3=6,0.03977881848445341
0/1*29=0,0.027591265587090893
7+-6+8=9,0.037973255092252724
4+4*-1=0,0.03481351915589623
9-0+-4=5,0.031202392371493692
7431*0=0,0.041020143316592844
4+26=+30,0.0361676917000497
7+-5+0=2,0.03312080347570862
4+3-1=+6,0.03915815606838432
4+3+2=09,0.04649325734920467
9-01-6=2,0.04276928285278843
4+27*0=4,0.04948372171754345
4+21*0=4,0.04937087400552657
0/1*+4=0,0.019466230322180422
4+24/8=7,0.056367432150312695
0/1*26=0,0.029058285843254823
4+3*8=28,0.06093776448682235
9-01-5=3,0.04276928285278856
9-0-+4=5,0.03334649889973373
7+-6-0=1,0.03402358517181004
4+39*0=4,0.04389775997291483
8-+6+5=7,0.03673193026011234
4+5-+9=0,0.033628618179765195
8-+6-0=2,0.03560345313998613
9-0-7=+2,0.03131524008350569
9-0+-1=8,0.027704113299101725
9-014=-5,0.03831179822828962
743*0=+0,0.029227557411271466
4+3/+1=7,0.037126897252155656
4+5+7=16,0.05185352366980482
4+28/7=8,0.055577498166223566
7+-6+3=4,0.0387631890763394
7416*0=0,0.043446369124864284
4+28=032,0.05004796027760349
7+-5+2=4,0.0396659707724418
0/1*48=0,0.029566100547309133
9-0+-8=1,0.027929808723127305
8-+7+2=3,0.036731930260112546
4+31*0=4,0.04587259493313285
9-0-+1=8,0.0295661005473119
9-003=+6,0.03266941262765857
4+24/6=8,0.05777802855047096
745*+0=0,0.03204875021158847
9-007=+2,0.03193590249957617
7+-3-4=0,0.04011736162049134
7+-5+6=8,0.038424645940303315
4+27=+31,0.037296168820175724
4+3+02=9,0.045026237093043424
7418*0=0,0.041810077300683625
4+3-7=00,0.04135868645263188
7429*0=0,0.04068160018055444
4+4*01=8,0.04942729786153603
0/1*2=+0,0.017942786210009276
7+-6+0=1,0.03120239237149407
4+79*0=4,0.04434915082096762
7425*0=0,0.04417987925294717
8-+6+3=5,0.03881961293234672
9-0-+2=7,0.0348699430119042
7+-6=001,0.026914179315013918
4+4*8=36,0.060655645206790405
4+5/-5=3,0.03571630085199869
0/1*47=0,0.028663318851210214
743*+0=0,0.032387293347624774
9-0+-6=3,0.03334649889973348
4+3--2=9,0.043446369124861675
9-0-4=+5,0.03013033910737462
7+-6=+01,0.0219488799864575
9-005=+4,0.030356034531399408
4+8+-3=9,0.0412458387406173
4+3-0=07,0.03819895051627857
9-008=+1,0.027478417875076263
7+-5-0=2,0.036562658692094664
9-015=-6,0.03791683123624482
7426*0=0,0.044856965525021816
7421*0=0,0.04310782598882582
7435*0=0,0.04113299102860566
8-+4/4=7,0.034926366867910064
0/1*27=0,0.028042656435140173
4+3/-1=1,0.03786040738023749
8-+7/1=1,0.03340292275574057
9-006=+3,0.03278226033967093
4+25*0=4,0.048693787733453966
8-+6+2=4,0.040681600180554965
8-+6*0=8,0.033572194323760275
9-1+8=16,0.05106358968571762
7412*0=0,0.043897759972914493
4+4/02=6,0.05190994752581188
4+35=039,0.04812954917339205
4+78*0=4,0.04722676747729076
9-002=+7,0.03154093550753191
8-+6+7=9,0.03656265869209546
4+3-8=-1,0.037634711956214935
8-+6/3=6,0.03712689725215886
4+27/9=7,0.050781470405684336
7415*0=0,0.04197934886869986
4+8/02=8,0.051571404389771355
4+4*6=28,0.0638718049991522
4+3-9=-2,0.040512328612536036
9-0+-7=2,0.03255656491564533
7+-15=-8,0.03757828810020743
4+3-07=0,0.03893246064435884
4+8/1=12,0.06263048016701252
8-+1-5=2,0.03554702928397951
8-+6+0=2,0.034305704451841106
4+3+9=16,0.05416690176606343
4+3-6=+1,0.03910173221237749
4+32/8=8,0.05422332562207287
4+3-0=+7,0.03419285673982967
7413*0=0,0.04214862043671973
4+4*1=08,0.05326412006996451
9-1+2=10,0.04440557467697224
7+-6+2=3,0.040907295604580396
7419*0=0,0.03859391750832273
9-0-8=+1,0.02685775545900677
9-0+9=18,0.03740901653218882
9-1++0=8,0.028268351859164556
4+36*0=4,0.0479038537493653
4+3-7=+0,0.03752186424420178
4+3/1=+7,0.038481069796310774
9-1+0=+8,0.026575636178975664
9-1+-5=3,0.03611126784404412
4+38*0=4,0.047791006037353104
8-+7=+01,0.020989674434350358
4+8=0012,0.03532133385995441
4+3-+0=7,0.03611126784404538
8-+6/6=7,0.03295153190768869
9-1+7=15,0.05089431811769956
4+3+1=08,0.047057495909266986
4+37=041,0.044574846244992264
8-+7+1=2,0.03458782373187187
4+4/2=06,0.05309484850194736
8-+14=-6,0.033685042035772265
8-+7=001,0.025672854482874742
8-+8/1=0,0.028550471139195437
4+3-2=+5,0.040399480900523574
8-+13=-5,0.033120803475707464
4+7-5=+6,0.03949669920442298
8-+7*1=1,0.037352592676181684
4+8/04=6,0.051345708965749096
4+8+-5=7,0.04118941488461294
4+3/3=05,0.04615471421316658
4+4*7=32,0.05986571122270387
8-+7+0=1,0.02855047113919632
4+71=075,0.04824239688540261
4+25/5=9,0.051514980533770884
4+8/08=5,0.046831800485245316
9-1-6=02,0.04237431586074456
9-001=+8,0.028268351859165226
8-+7*0=8,0.03187947864356862
9-1/1=08,0.04220504429272828
9-1*9=+0,0.026406364610957037
4+29=033,0.04406703154093368
4+79=+83,0.03729616882017743
4+8/-4=2,0.04203577272470753
9-1+-8=0,0.029735372115329586
9-1+5=13,0.05123286125373601
7+-6*1=1,0.04135868645263142
4+23=027,0.0506686226936743
9-1/+1=8,0.03283868419567735
9-1+00=8,0.029566100547311045
7+-5+4=6,0.03695762568413804
4+26=030,0.04254358742876409
4+77=081,0.04502623709304128
9-11+8=6,0.04925802629351412
4+8/-8=3,0.0400609377644861
7+-1-6=0,0.03571630085200061
4+7-2=+9,0.041640805732664425
8-+1-4=3,0.0363933871240758
4+3--1=8,0.04056875246854336
4+8/2=08,0.05332054392596955
4+8*1=12,0.06336399029509529
9-1*+1=8,0.03639338712407369
4+37*0=4,0.04553405179709853
4+29*0=4,0.04671895277323393
7+-10=-3,0.030807425379449426
4+73*0=4,0.04626756192518327
4+3-5=+2,0.04023020933250436
9-0+2=11,0.04237431586074395
2+63/9=9,0.050217231845621386
4+9/3=+7,0.04073802403656294
746*0=+0,0.02967894825932358
7+-5-2=0,0.039158156068386234
9-1*+9=0,0.026801331603001508
4+85=089,0.04564689950911029
9-1+-6=2,0.03577272470800695
8-+1-7=0,0.03159735936353859
4+71*0=4,0.04587259493313924
9-1+-2=6,0.03532133385995576
4+3-+7=0,0.03628053941206211
4+32=036,0.05190994752581422
9-1+4=12,0.05332054392597063
9-10+2=1,0.04017378547649608
4+4/1=08,0.05224849066185093
9-1/1=+8,0.03351577046775325
7423*0=0,0.04322067370083849
4+8+5=17,0.054449021046098146
7+-5+1=3,0.03752186424420248
7+-13=-6,0.037070473396150785
9-1+6=14,0.05145855667776229
8-+1=007,0.02567285448287593
4+7-6=+5,0.03927100378039755
4+88=092,0.04700107205326336
4+4/-1=0,0.032105174067595166
9-1*08=1,0.04350279298087352
9-1=+008,0.021553912994414413
7456*0=0,0.04220504429272614
4+8=+012,0.03216159792360111
7+-1-0=6,0.03492636686791079
7+-6*0=7,0.03408000902781614
4+4*3=16,0.061614850758900455
4+7-11=0,0.04982226485357972
4+86=+90,0.03498279072391684
7+-1+2=8,0.037183321108162984
9-1*+8=1,0.03656265869209405
4+38=042,0.048919483157479314
7458*0=0,0.041471534164642845
9-1-5=03,0.042656435140776966
4+75*0=4,0.04542120408508617
8-+15=-7,0.03238729334762636
9-11+2=0,0.04226146814873125
9-004=+5,0.030412458387404747
9-1-+0=8,0.0293968289792929
4+76=+80,0.03650623483608824
9-1-2=+6,0.03436212830784699
746*+0=0,0.032951531907689895
7432*0=0,0.04322067370083911
9-1*8=+1,0.03605484398803688
9-11+6=4,0.049991536421599564
8-+1-0=7,0.03001749139536187
9-1*1=08,0.04536478022908056
4+89*0=4,0.04575974722112469
4+3-00=7,0.038650341364328634
4+8+-7=5,0.041189414884613404
9-1-+2=6,0.036619082548099376
7+-6/1=1,0.039045308356372085
9-10+9=8,0.03470067144388527
9-12=-03,0.030130339107373404
4+8/4=06,0.05230491451785576
8-+12=-4,0.03374146589177839
4+6/6=05,0.04722676747728997
7+-6+1=2,0.03707047339615077
4+72=076,0.050555774981663394
7+-1-4=2,0.04045590475652944
7+-12=-5,0.03656265869209343
747/83=9,0.058060147830500425
9-1-+8=0,0.03029961067539314
4+8-9=+3,0.041471534164644615
4+35*0=4,0.04621113806917389
4+87=+91,0.03616769170005008
9-1-6=+2,0.034418552163852145
8-+1*1=7,0.03729616882017492
4+83*0=4,0.04858094002143964
8-+7+3=4,0.038368222084296584
8-+10=-2,0.02725272245105167
9-1/01=8,0.04000451390848125
8-+3*0=8,0.032951531907690186
7+-1+3=9,0.0375782881002081
4+31=035,0.04841166845342092
4+85*0=4,0.04807312531738126
4+7-1=10,0.05151498053376846
4+87*0=4,0.048524516165433684
9-1-+3=5,0.0372397449641705
9-1-+6=2,0.036788354116118964
9-017=-8,0.03757828810020714
9-11+7=5,0.04920160243750934
4+89=093,0.04333352141285231
4+9/1=13,0.05992213507871064
4+8-06=6,0.04976584099757355
8-+6-2=0,0.03814252666027167
4+7-9=+2,0.04248716357275959
8-+1*0=8,0.031033120803475343
4+76=080,0.04254358742876522
4+32*0=4,0.0495401455735467
8-+1=+07,0.02082040286633211
7+-1-2=4,0.040850871748574734
9-03=+06,0.023133780962591288
4+6/2=+7,0.04141511030863789
7462*0=0,0.04457484624499327
4+83=087,0.04852451616543395
4+7-10=1,0.04987868870958558
9-1+0=08,0.02911470969926042
4+9/09=5,0.04350279298086713
4+81*0=4,0.049032330869492075
9-1-0=+8,0.027816961011115374
9-016=-7,0.038368222084296626
9-1*0=+9,0.025842126050893838
4+8-+7=5,0.04017378547649963
7+-2-4=1,0.0426000112847694
9-1*01=8,0.04338994526886103
4+5-3=+6,0.04068160018055536
7459*0=0,0.03842464594030309
9-03-4=2,0.04491338938102858
4+9=0013,0.03408000902781545
9-11+5=3,0.05021723184562361
8-+1+0=7,0.028663318851209412
4+8*3=28,0.06392822885515716
9-04=+05,0.021328217570388625
9-1-+5=3,0.03735259267618241
8-+1*8=0,0.031653783219544596
4+8+0=12,0.045308356373074156
8-+1-2=5,0.03560345313998547
4+78=082,0.04784742989335813
9-1*1=+8,0.03622411555605613
8-+3+4=9,0.03667550640410483
9-1-8=+0,0.029001861987248145
8-+1-3=4,0.03633696326806843
8-+1+2=9,0.032951531907689284
9-02-6=1,0.04406703154093588
4+6*4=28,0.0644924674152193
4+8-+5=7,0.0400045139084801
4+8-3=+9,0.040907295604581
8-+1*7=1,0.03757828810020671
4+6/03=6,0.047226767477288385
9-1*+0=9,0.0276476894430962
8-+3+2=7,0.036675506404105634
7463*0=0,0.04248716357275838
9-1-2=06,0.04237431586074432
4+8*4=36,0.06263048016701413
4+5-1=+8,0.038593917508321696
4+86*0=4,0.04993511256559034
8-+09=-1,0.026349940754950202
4+8/8=05,0.04852451616543486
7+-3=+04,0.023867291090672548
4+6-+3=7,0.039835242340462054
7465*0=0,0.04305140213282116
9-1-5=+3,0.034587823731872504
4+8-6=06,0.05281272922191413
4+6+-9=1,0.03791683123624631
9-12+4=1,0.05230491451785707
4+7-3=+8,0.042092196580714905
4+6-+1=9,0.039214579924390466
9-03-5=1,0.043672064548889576
4+6*2=16,0.0612198837668555
4+76*0=4,0.04660610506121984
9-02-4=3,0.044518422388983986
4+9/+3=7,0.0397788184844544
4+5-9=00,0.03848106979630872
8-+2-1=5,0.0369576256841383
4+7-8=+3,0.041979348868701694
4+9=+013,0.030186762963378994
4+8-5=+7,0.04107656717259841
4+8-7=+5,0.04135868645263062
4+6/3=06,0.04937087400553092
9-02*2=5,0.04474411781300787
9-03-2=4,0.044631270100996843
9-1*8=01,0.04367206454889206
9-04-3=2,0.04491338938102859
7+-16=-9,0.03752186424420063
4+6/-6=3,0.03712689725215896
7+-2-1=4,0.043051402132820445
9-04/4=8,0.04068160018055647
4+8+7=19,0.05529537888619134
4+6-+2=8,0.04305140213282227
4+9/-9=3,0.037916831236243696
4+7-+5=6,0.037916831236246375
9-1+-3=5,0.03599842013203092
9-03*2=3,0.043954183828922286
4+6*1=10,0.05190994752581392
8-+3*2=2,0.038932460644359686
4+5-0=09,0.036449810980081813
4+6*5=34,0.05964001579867844
8-+1*4=4,0.036167691700049284
4+5-6=+3,0.03966597077244243
7+-2-5=0,0.03949669920442204
4+6+-7=3,0.03966597077244258
4+7/07=5,0.04417987925294712
4+75=079,0.04592901878914247
8-+3-1=4,0.03667550640410631
8-+17=-9,0.03154093550753176
4+8-+3=9,0.03994809005247484
4+81=085,0.048355244597414075
4+72*0=4,0.04993511256559163
8-+3/3=7,0.03424928059583481
4+6/+2=7,0.04085087174857615
9-04+0=5,0.03334649889973367
7453*0=0,0.04102014331659289
7468*0=0,0.043333521412852
7+-3+1=5,0.037973255092253244
4+58*0=4,0.04677537662924018
9-05=+04,0.021102522146363063
7+-3+0=4,0.03453139987586704
4+7-+3=8,0.0420921965807155
4+8+-9=3,0.039665970772442445
8-+2+0=6,0.035321333859953834
9-1-02=6,0.0436720645488898
9-06+0=3,0.03565987699599468
9-1-03=5,0.044687693957002374
4+6+-8=2,0.04243073971675318
4+86=090,0.04023020933250353
4+5-2=+7,0.04158438187665682
4+6+-3=7,0.04085087174857451
4+7+-2=9,0.04243073971675313
7+-3+2=6,0.0419793488687003
4+9/9=05,0.04474411781300904
4+5-8=+1,0.03870676522033397
4+53*0=4,0.046323985781185545
4+5-0=+9,0.033064379619702475
4+68=+72,0.03955312306042902
7469*0=0,0.04079444789256685
8-+2-6=0,0.038593917508320294
